,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1004,1.47944E+18,1.47944E+18,2022-01-07 18:53:11 Sri Lanka Standard Time,1/7/2022,18:53:11,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,@ushan93ukkun කලවම් කරලා ගහපන් බන්... වදී නහුතෙටම... 😂😂😂,si,[],[],[],1,0,0,[],[],https://twitter.com/PissuPuusaa/status/1479443499754070024,FALSE,,0,,,,,,,,"[{'screen_name': 'ushan93ukkun', 'name': 'උක්කූං පුතා ❤️🇱🇰', 'id': '606247718'}]",,,,
1005,1.4794E+18,1.4794E+18,2022-01-07 16:09:00 Sri Lanka Standard Time,1/7/2022,16:09:00,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,මලක් ඔතලා ගහපන් අක්කේ... 😂😂😂,si,[],[],[],0,0,2,[],[],https://twitter.com/PissuPuusaa/status/1479402180407099398,FALSE,https://twitter.com/SKathriarachc/status/1479376904830345216,0,,,,,,,,[],,,,
1006,1.4794E+18,1.4794E+18,2022-01-07 16:08:08 Sri Lanka Standard Time,1/7/2022,16:08:08,530,229050076,sankadon,ශ්‍රී ලංකාධීශ්වර පද්මවිභූෂණ,,හෙන ගහපන් Rajapakshas should be kicked out .Time has come now,en,[],[],[],0,0,0,[],[],https://twitter.com/sankadon/status/1479401961250193410,FALSE,https://twitter.com/Chamathka_0815/status/1479339274529030145,0,,,,,,,,[],,,,
1007,1.47938E+18,1.47938E+18,2022-01-07 14:27:30 Sri Lanka Standard Time,1/7/2022,14:27:30,530,113118246,lucidcharon,Lucid Dreaming🇱🇰,,ගස් ගල් වලට වදින එක ගෝත්‍රිකයි.... අගම බොරු .... ආගම අබින් .... මේවගේ වටින් ගොඩින් එන්න එපා අනුර. ගහනවානම් මිනිහෙක් වගේ කෙලින්ම ගහපන් අපි බුධ්ධාගම ඇතුළු අනිත් ආගම් වලට විරුද්දයි. අපි මේ මහනායක හමු වෙන්නේ මෙරටේ ඉන්න බෞධ්ධ චන්ද කඩාගන්න කියල.,si,[],[],[],1,2,4,[],[],https://twitter.com/LucidCharon/status/1479376638290788354,FALSE,https://twitter.com/PabaluSilva/status/1479341783834238976,0,,,,,,,,[],,,,
1008,1.47937E+18,1.47918E+18,2022-01-07 13:52:17 Sri Lanka Standard Time,1/7/2022,13:52:17,530,1.38678E+18,nuwanbuddhikaj1,NUWAN BUDDHIKA JAYARATHNA,,@CharukaLive කරපු එකාට නම් හෙනම ගහපන්,si,[],[],[],0,0,1,[],[],https://twitter.com/NUWANBUDDHIKAJ1/status/1479367776708050945,FALSE,,0,,,,,,,,"[{'screen_name': 'CharukaLive', 'name': 'රාස්පුටින් | Rasputin', 'id': '1245643406493093889'}]",,,,
1009,1.47929E+18,1.47912E+18,2022-01-07 08:49:53 Sri Lanka Standard Time,1/7/2022,8:49:53,530,9.32265E+17,crazykavindu,කලුවා ,,@DilruNiro පොලවේ ගහපන්👍,si,[],[],[],0,0,0,[],[],https://twitter.com/Crazykavindu/status/1479291674383634432,FALSE,,0,,,,,,,,"[{'screen_name': 'DilruNiro', 'name': '𝕯𝖎𝖑𝖗𝖚;🐰🍓', 'id': '1161138713344147457'}]",,,,
1010,1.47914E+18,1.47914E+18,2022-01-06 22:56:10 Sri Lanka Standard Time,1/6/2022,22:56:10,530,1.34855E+18,dinethdjayalath,Dineth d Jayalath,,Display යන්න කලින් tempered එක ගහපන්..  දෙයක් කළාට පස්සෙ නොහිතා ඒ දේ වෙන්න කලින් හිතපන්.ගොඩක් දේවල් මගනොහැරී උබට ලැබෙයි.,si,[],[],[],0,0,0,[],[],https://twitter.com/dinethdjayalath/status/1479142261266935818,FALSE,,0,,,,,,,,[],,,,
1011,1.47907E+18,1.47906E+18,2022-01-06 18:13:34 Sri Lanka Standard Time,1/6/2022,18:13:34,530,1.24753E+18,itsdonpeter,නාරාහේන්පිට පීටර්,,@HeshanMayantha @maashi_piries උදුපියලිය වේලලා ගහපන් මරු,si,[],[],[],0,0,2,[],[],https://twitter.com/ItsDonPeter/status/1479071139683246080,FALSE,,0,,,,,,,,"[{'screen_name': 'HeshanMayantha', 'name': 'Mayantha Heshan', 'id': '1364561890014162946'}, {'screen_name': 'maashi_piries', 'name': 'දං චුටී®️©️🙊😎', 'id': '1129431111719825410'}]",,,,
1012,1.47879E+18,1.47879E+18,2022-01-05 23:30:53 Sri Lanka Standard Time,1/5/2022,23:30:53,530,1.33226E+18,thejanwic,‎‎‎ thejan,,@Ranindu_ පොඩි එකක් ගහපන් 😏,si,[],[],[],1,0,2,[],[],https://twitter.com/thejanwic/status/1478788607666122752,FALSE,,0,,,,,,,,"[{'screen_name': 'Ranindu_', 'name': 'RaNiYa', 'id': '1015323417392771072'}]",,,,
1013,1.47877E+18,1.47877E+18,2022-01-05 22:31:39 Sri Lanka Standard Time,1/5/2022,22:31:39,530,2266065026,realchamith,❖ charlie,,නම් ගැහුවට කමක් නෑ හිතල බලල ගහපන්. කවරප් ටැටූ ගහන්න ගියාම එපා වෙනව.  මීට: ටැ​ටූ ගහන අයිය.,si,[],[],[],0,0,16,[],[],https://twitter.com/realChamith/status/1478773703659950095,FALSE,,0,,,,,,,,[],,,,
1014,1.47875E+18,1.47428E+18,2022-01-05 21:12:21 Sri Lanka Standard Time,1/5/2022,21:12:21,530,1.46378E+18,gajaman22,ගජමෑන්,,@BhanukaRajapak3 @KingsJaffna @GalleGladiators අනේ තව අවුරුදු පහ හයක් ක්‍රිකට් ගහපන් බන් ටීම් එකෙ ආසම චරිතයක් මෙහෙම යද්දි බලන් ඉන්න බැ ❤️,si,[],[],[],0,0,9,[],[],https://twitter.com/gajaman22/status/1478753744850280450,FALSE,,0,,,,,,,,"[{'screen_name': 'BhanukaRajapak3', 'name': 'Bhanuka Rajapaksa', 'id': '1320243386897600512'}, {'screen_name': 'KingsJaffna', 'name': 'Jaffna Kings', 'id': '1442459120800448519'}, {'screen_name': 'GalleGladiators', 'name': 'GalleGladiators', 'id': '1298006476045209601'}]",,,,
1015,1.47827E+18,1.47796E+18,2022-01-04 13:22:50 Sri Lanka Standard Time,1/4/2022,13:22:50,530,1.12943E+18,maashi_piries,දං චුටී®️©️🙊😎,,@technewsLK @DpHarischandra හෙන ගහපන් නිහාල් තොට..🙂👍,si,[],[],[],0,0,3,[],[],https://twitter.com/maashi_piries/status/1478273199099940865,FALSE,,0,,,,,,,,"[{'screen_name': 'technewsLK', 'name': 'TechNews.LK', 'id': '994271891400486912'}, {'screen_name': 'DpHarischandra', 'name': 'Mr. හරිස් \uea00 ®™ 🇱🇰', 'id': '3269683976'}]",,,,
1016,1.47721E+18,1.47721E+18,2022-01-01 14:46:48 Sri Lanka Standard Time,1/1/2022,14:46:48,530,1.3329E+18,thilakarathnap1,Thilakarathna Pallek Kankanamge,,"රට පාලනය කරන්නේ මී හරකෙක්ද ආණ්ඩුවක්ද? 225ටම හෙණ ගහපන් -ගෑස්, කිරි පිටි ප...  https://t.co/VWr32DS1dB via @YouTube",si,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/LIEw8QeCcIE'],[],0,0,0,[],[],https://twitter.com/ThilakarathnaP1/status/1477207166805110784,FALSE,,0,,,,,,,,[],,,,
1017,1.4768E+18,1.4768E+18,2021-12-31 12:01:39 Sri Lanka Standard Time,12/31/2021,12:01:39,530,9.24544E+17,dagaya_,Ⓛⓐⓘⓨⓨⓐ 🇱🇰,,ගහපන් පුතේ ☺️  #AsiaCupFinalU19,si,[],[],[],1,1,11,['asiacupfinalu19'],[],https://twitter.com/Dagaya_/status/1476803217648349185,FALSE,,0,,,,,,,,[],,,,
1018,1.4765E+18,1.4765E+18,2021-12-30 15:41:17 Sri Lanka Standard Time,12/30/2021,15:41:17,530,229050076,sankadon,ශ්‍රී ලංකාධීශ්වර පද්මවිභූෂණ,,හෙන ගහපන් at least God should punish this Rajapaksha family looters .Karma should should give them the best punishment if the religions we trust are true,en,[],[],[],0,1,2,[],[],https://twitter.com/sankadon/status/1476496104287916033,FALSE,https://twitter.com/dars1781/status/1476446135665397762,0,,,,,,,,[],,,,
1019,1.47646E+18,1.47646E+18,2021-12-30 13:03:51 Sri Lanka Standard Time,12/30/2021,13:03:51,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,මල් පොච්චිය පිටින්ම ගහපන් බන්... 😂😂😂  https://t.co/YtwO04AkBm,si,[],[],['https://pbs.twimg.com/media/FH1tWFbaMAYrbRG.jpg'],2,0,19,[],[],https://twitter.com/PissuPuusaa/status/1476456481986080774,FALSE,,1,https://pbs.twimg.com/media/FH1tWFbaMAYrbRG.jpg,,,,,,,[],,,,
1020,1.47614E+18,1.47606E+18,2021-12-29 16:23:44 Sri Lanka Standard Time,12/29/2021,16:23:44,530,1.24753E+18,itsdonpeter,නාරාහේන්පිට පීටර්,,@Iam_paala ෆුල් ටෑන්ක් ගහපන් බයික්කෙ හිත පිරෙන්න,si,[],[],[],1,0,4,[],[],https://twitter.com/ItsDonPeter/status/1476144398568022018,FALSE,,0,,,,,,,,"[{'screen_name': 'Iam_paala', 'name': 'පාල', 'id': '1251532423407403008'}]",,,,
1021,1.47542E+18,1.47542E+18,2021-12-27 16:25:12 Sri Lanka Standard Time,12/27/2021,16:25:12,530,8.54712E+17,and_x_n,Sahan Ruchira,,පොහොට්ටුවට ඡන්දේ දීලා රටහැර ගිය උන්ට හෙන ගහපන්  Elma ft 👍 #වෙනකොහේවත්දාන්නබැරිඒවා,si,[],[],[],0,0,1,['වෙනකොහේවත්දාන්නබැරිඒවා'],[],https://twitter.com/And_x_n/status/1475419989565853696,FALSE,,0,,,,,,,,[],,,,
1022,1.47535E+18,1.4747E+18,2021-12-27 11:46:24 Sri Lanka Standard Time,12/27/2021,11:46:24,530,1.24753E+18,itsdonpeter,නාරාහේන්පිට පීටර්,,@sasini00211 @Danuka96 ගෙවල් ලගින් යයි හෙට අනිද්දා.අල්ලන්  ගහපන්,si,[],[],[],1,0,1,[],[],https://twitter.com/ItsDonPeter/status/1475349827269521410,FALSE,,0,,,,,,,,"[{'screen_name': 'Danuka96', 'name': 'Danuka💰💹ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ', 'id': '4056724218'}]",,,,
1023,1.47466E+18,1.47461E+18,2021-12-25 14:01:35 Sri Lanka Standard Time,12/25/2021,14:01:35,530,432130044,crizbale,ලසියා🐧🇱🇰 🇪🇸,,@lakizuru බඩුවක් ගහපන්,si,[],[],[],1,0,1,[],[],https://twitter.com/CrizBale/status/1474659071911284736,FALSE,,0,,,,,,,,"[{'screen_name': 'lakizuru', 'name': 'Lakisuru', 'id': '1459018867716415488'}]",,,,
1024,1.4742E+18,1.4742E+18,2021-12-24 07:51:52 Sri Lanka Standard Time,12/24/2021,7:51:52,530,1.19515E+18,gayanwinz,gayan perera,,මුසල පලකයා ජනතා මුදල් වලින් කාලා බිලා හොරාකාලා සැප ගන්න රටක් ... .හේනම ගහපන් .,si,[],[],[],0,0,0,[],[],https://twitter.com/gayanwinz/status/1474203644341862401,FALSE,,0,,,,,,,,[],,,,
1025,1.47405E+18,1.47405E+18,2021-12-23 21:38:53 Sri Lanka Standard Time,12/23/2021,21:38:53,530,432130044,crizbale,ලසියා🐧🇱🇰 🇪🇸,,ගහපුවට හරියන්න ගහපන් එච්චරයි !,si,[],[],[],0,1,5,[],[],https://twitter.com/CrizBale/status/1474049379862343680,FALSE,,0,,,,,,,,[],,,,
1026,1.47403E+18,1.47396E+18,2021-12-23 20:22:15 Sri Lanka Standard Time,12/23/2021,20:22:15,530,1.29884E+18,tharindusanka17,Tharindu San Wijesinghe,,@NuwanT923 @tradesofnick @saliya_g @therealfortunex @DrBukkabwoi If they failed to do so we can trade by watching order book.what do you think 🤭😋.බල්ක් එක කැඩුවා ගහපන් ගහපන් 😂,en,[],[],[],1,0,2,[],[],https://twitter.com/TharinduSanka17/status/1474030094335102976,FALSE,,0,,,,,,,,"[{'screen_name': 'NuwanT923', 'name': 'Simple Charts by Nu-WAN', 'id': '1343391884501118978'}, {'screen_name': 'tradesofnick', 'name': 'Trades of Nick', 'id': '1347247008617275393'}, {'screen_name': 'saliya_g', 'name': 'Saliya Gamagedera', 'id': '1130719044'}, {'screen_name': 'therealfortunex', 'name': '⏁⊑⟒ ⎎⎍⏁⎍⍀⟒', 'id': '1330466330454097920'}, {'screen_name': 'DrBukkabwoi', 'name': 'Dr Amila Fernando', 'id': '1315867402307956738'}]",,,,
1027,1.47396E+18,1.47396E+18,2021-12-23 15:30:15 Sri Lanka Standard Time,12/23/2021,15:30:15,530,1.21707E+18,jera_______,M Ꮢ . j,,සෝඩා නොදා විස්කි බ්‍රැන්ඩි  ගහපන් මල්ලී,si,[],[],[],0,0,3,[],[],https://twitter.com/jera_______/status/1473956609579646979,FALSE,,0,,,,,,,,[],,,,
1028,1.4739E+18,1.47384E+18,2021-12-23 11:59:11 Sri Lanka Standard Time,12/23/2021,11:59:11,530,286653733,dineshck1987,Đĩŋęśħ Kumara,,"@Rangi_Bungi30 අද ඊයේ ඉඳලා වෙන එකක් නෙමෙයි නේ ඕක. Parking light, Hazard warning තියා reverse light පත්තු වෙන්නේත් නැ ගොඩක් ලොරි, truck, බස් වල. Lorry වල reflect වෙන sticker ටිකක් ගහපන් ඒවත් නෑ කට්ට කළුයි. Exit, entrance වල ඕවා random check කරන්න ඕන. මෙහෙ කොහෙද ඉතින් 😒",und,[],[],[],2,0,0,[],[],https://twitter.com/dineshck1987/status/1473903493572272129,FALSE,,0,,,,,,,,"[{'screen_name': 'Rangi_Bungi30', 'name': 'Rangi Bungii', 'id': '36346500'}]",,,,
1029,1.47363E+18,1.47335E+18,2021-12-22 17:34:25 Sri Lanka Standard Time,12/22/2021,17:34:25,530,1.0953E+18,hamumahattaya,හාමූ 😎🎩🧣🌂,,@JanithShey අල්ලන් ගහපන් 😒,si,[],[],[],1,0,1,[],[],https://twitter.com/Hamumahattaya/status/1473625470365175810,FALSE,,0,,,,,,,,"[{'screen_name': 'JanithShey', 'name': 'Shey \uea00', 'id': '1202028935090974726'}]",,,,
1030,1.47298E+18,1.47297E+18,2021-12-20 22:56:10 Sri Lanka Standard Time,12/20/2021,22:56:10,530,81293812,rangitha,Geeth Kuruppu,,@ssudaraka ඉන්න රට දිය කරලා වාහනවලට ගහපන් 🤷‍♂️,si,[],[],[],0,0,1,[],[],https://twitter.com/rangitha/status/1472981667295858688,FALSE,,0,,,,,,,,"[{'screen_name': 'ssudaraka', 'name': 'Sudaraka Kalidasa', 'id': '14190006'}]",,,,
1031,1.48566E+18,1.48519E+18,2022-01-24 22:51:51 Sri Lanka Standard Time,1/24/2022,22:51:51,530,3269683976,dpharischandra,Mr. හරිස්  ®™ 🇱🇰,,@zcorpion_x @maashi_piries බොට වැඩක් නෑ ඒක..,si,[],[],[],1,0,0,[],[],https://twitter.com/DpHarischandra/status/1485664156254879744,FALSE,,0,,,,,,,,"[{'screen_name': 'zcorpion_x', 'name': 'Saviii🍁', 'id': '2925554527'}, {'screen_name': 'maashi_piries', 'name': 'දං චුටී®️©️🙊😎', 'id': '1129431111719825410'}]",,,,
1032,1.48549E+18,1.48549E+18,2022-01-24 11:14:43 Sri Lanka Standard Time,1/24/2022,11:14:43,530,1.31229E+18,sanjeewakuk,CHIEF 🏏,,කොච්චරනම් පැල කනවාද නේද? බොට තාම බැරි උනාද කෙහෙල් ගහක් වගේ එකකට කොටන්න. ආයේ ගැලවෙන්නේ නැති වෙන්නම. 😂😂,si,[],[],[],1,0,3,[],[],https://twitter.com/SanjeewaKUK/status/1485488716172959745,FALSE,https://twitter.com/dpharischandra/status/1485485988478853121,0,,,,,,,,[],,,,
1033,1.48512E+18,1.48512E+18,2022-01-23 10:30:57 Sri Lanka Standard Time,1/23/2022,10:30:57,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,තනියම බොන බොට බඩ පල... 😒😠,si,[],[],[],2,1,12,[],[],https://twitter.com/PissuPuusaa/status/1485115311422853125,FALSE,https://twitter.com/_TheKande/status/1484950317993435138,0,,,,,,,,[],,,,
1034,1.48504E+18,1.48488E+18,2022-01-23 05:26:51 Sri Lanka Standard Time,1/23/2022,5:26:51,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,@itsmechutiputha කෙල්ලො RT කරන්නේ බොට මොලද.?😒😒😂,si,[],[],[],1,0,2,[],[],https://twitter.com/PissuPuusaa/status/1485038785859833857,FALSE,,0,,,,,,,,"[{'screen_name': 'itsmechutiputha', 'name': 'චූටි පුතා 🦁🦁🦁', 'id': '1366796353871876096'}]",,,,
1035,1.48487E+18,1.48482E+18,2022-01-22 18:27:59 Sri Lanka Standard Time,1/22/2022,18:27:59,530,1.3439E+18,pmshashm,🧔Shashi M🤠😎,,@gim_Rathnayaka_ ඔහොමනෙ නැන්දම්මා ඇත්තටම බොට සළකන්නෙ😂  https://t.co/6snOzBU2Df,si,[],[],['https://pbs.twimg.com/tweet_video_thumb/FJtUGNdX0AMdeD9.jpg'],0,0,0,[],[],https://twitter.com/PMshashM/status/1484872977074188288,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FJtUGNdX0AMdeD9.jpg,,,,,,,"[{'screen_name': 'gim_Rathnayaka_', 'name': '\uea00 චූටී_🐈_ගිම්සි_Гим \uea00 ✍🏻 _\U0001f90e\U0001f90d_', 'id': '1256116522415796224'}]",,,,
1036,1.48475E+18,1.48475E+18,2022-01-22 10:29:35 Sri Lanka Standard Time,1/22/2022,10:29:35,530,1.48459E+18,liyanamanatunga,Liyana Manathunga,,"කෝපි දෙක මට... මල් පොකුර බොට... මොක බෙදාගත්තත් මට... කෝපි නං බෑ බෙදාගන්නට...  ලියන්නේ, ලියානා මනතුංග - 22 / 01 / 2022  https://t.co/1fPkflbwUk",si,[],[],['https://pbs.twimg.com/media/FJrmmlTWYAAFLyu.jpg'],0,0,0,[],[],https://twitter.com/LiyanaManatunga/status/1484752580253466627,FALSE,,1,https://pbs.twimg.com/media/FJrmmlTWYAAFLyu.jpg,,,,,,,[],,,,
1037,1.48472E+18,1.48448E+18,2022-01-22 08:27:33 Sri Lanka Standard Time,1/22/2022,8:27:33,530,1.45179E+18,atumbus,ඇටුම්බස්,,@unknown_lankan දන්සලෙන් සල්ලි දීලා කන්න බොට පිස්සුද,si,[],[],[],0,0,0,[],[],https://twitter.com/Atumbus/status/1484721871723855873,FALSE,,0,,,,,,,,"[{'screen_name': 'unknown_lankan', 'name': 'see more… 🐸', 'id': '3591912206'}]",,,,
1038,1.48451E+18,1.48449E+18,2022-01-21 18:10:46 Sri Lanka Standard Time,1/21/2022,18:10:46,530,1.1102E+18,anushaka_____,හොඳ පුතා,,@SHAN__88 @mara1985r දැන් ඉතින් මේවා කැලෙ තමයි බොට😂😂😂😂,si,[],[],[],0,0,1,[],[],https://twitter.com/anushaka_____/status/1484506255527800834,FALSE,,0,,,,,,,,"[{'screen_name': 'SHAN__88', 'name': '🆂🅷🅰🅽 \uea00', 'id': '1146949207825223685'}, {'screen_name': 'mara1985r', 'name': 'Danny Fisher', 'id': '905408070012076032'}]",,,,
1039,1.48445E+18,1.48413E+18,2022-01-21 14:13:13 Sri Lanka Standard Time,1/21/2022,14:13:13,530,1.2992E+18,iam_astr,ⒶⓈⓣⓡⓐ ツ,,@FriendYourz බොට මොකද වෙලා තියෙන්නෙ,si,[],[],[],1,0,0,[],[],https://twitter.com/iam_AStr/status/1484446474473594880,FALSE,,0,,,,,,,,"[{'screen_name': 'FriendYourz', 'name': 'NaJaTh', 'id': '1274190530570838017'}]",,,,
1040,1.48445E+18,1.48445E+18,2022-01-21 14:11:12 Sri Lanka Standard Time,1/21/2022,14:11:12,530,1.4059E+18,jtw0czlw4h0r3xu,මැනුවල්😊,,වටේ යන බස් නවත්තන්න අපේ හිත් යකෝ ඩිපෝද බොට පණ දෙන්න මට බෑ කෙල්ලේ ඕන්නම් කාපන් ගිහින් ත්‍රිපෝශ🤪 #වෙරලුමල්,si,[],[],[],1,0,3,['වෙරලුමල්'],[],https://twitter.com/JtW0cZlw4h0r3Xu/status/1484445965171920898,FALSE,,0,,,,,,,,[],,,,
1041,1.48382E+18,1.48369E+18,2022-01-19 20:59:12 Sri Lanka Standard Time,1/19/2022,20:59:12,530,1.15062E+18,mrpapi1994,Notorious Papi,,@irajonline දෙන්නම එක්ක එකතු වෙලා බොට පුකේ පාර අරිනකන් උඹ දන්නෑ පුතේ😂,si,[],[],[],0,0,5,[],[],https://twitter.com/MrPapi1994/status/1483823865021501449,FALSE,,0,,,,,,,,"[{'screen_name': 'irajonline', 'name': 'IRAJ', 'id': '124982587'}]",,,,
1042,1.48364E+18,1.48364E+18,2022-01-19 08:56:51 Sri Lanka Standard Time,1/19/2022,8:56:51,530,1.3439E+18,pmshashm,🧔Shashi M🤠😎,,@gim_Rathnayaka_ බොට නේද 😁,si,[],[],[],1,0,1,[],[],https://twitter.com/PMshashM/status/1483642080715231234,FALSE,,0,,,,,,,,"[{'screen_name': 'gim_Rathnayaka_', 'name': '\uea00 චූටී_🐈_ගිම්සි_Гим \uea00 ✍🏻 _\U0001f90e\U0001f90d_', 'id': '1256116522415796224'}]",,,,
1043,1.48345E+18,1.48339E+18,2022-01-18 20:28:23 Sri Lanka Standard Time,1/18/2022,20:28:23,530,3269683976,dpharischandra,Mr. හරිස්  ®™ 🇱🇰,,@ravinhwg @udara_grero හරි මමිලි.. මං ආයේ ගියාම ඉතිරි ඔක්කොම බොට තමා. 😂😂,si,[],[],[],0,0,0,[],[],https://twitter.com/DpHarischandra/status/1483453723464863747,FALSE,,0,,,,,,,,"[{'screen_name': 'ravinhwg', 'name': 'ravin is boosted and fully Pfizerized', 'id': '2985429300'}, {'screen_name': 'udara_grero', 'name': 'Nalanjith Udara Grero \U0001f996', 'id': '4227365309'}]",,,,
1044,1.48306E+18,1.48283E+18,2022-01-17 18:08:00 Sri Lanka Standard Time,1/17/2022,18:08:00,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,@tami_Wijemanne @Iresha_De_Silva බොට මොකෝ... පලෙහන් අර කොනට... 👉😒😏😂😂😂  https://t.co/exeJxH9piI,si,[],[],['https://pbs.twimg.com/tweet_video_thumb/FJTfkpjaQAAut36.jpg'],1,1,2,[],[],https://twitter.com/PissuPuusaa/status/1483056005634457600,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/FJTfkpjaQAAut36.jpg,,,,,,,"[{'screen_name': 'tami_Wijemanne', 'name': 'Tamasha Wijemanne (කවිකාරි)', 'id': '1472260812333060099'}, {'screen_name': 'Iresha_De_Silva', 'name': 'චූටි දෝණි \uea00', 'id': '1193653623869386752'}]",,,,
1045,1.48305E+18,1.48302E+18,2022-01-17 17:25:04 Sri Lanka Standard Time,1/17/2022,17:25:04,530,1.46694E+18,isurubuddika16,Isuru Buddika,,@HansamaliSasini බොට විතරක් නෙමේ..අපටත් දවස් 20 යි තමා😏...,si,[],[],[],1,0,0,[],[],https://twitter.com/IsuruBuddika16/status/1483045200910233602,FALSE,,0,,,,,,,,"[{'screen_name': 'HansamaliSasini', 'name': '\U0001f929 බෙලී \U0001f929', 'id': '1262369331259805698'}]",,,,
1046,1.48304E+18,1.48304E+18,2022-01-17 17:14:12 Sri Lanka Standard Time,1/17/2022,17:14:12,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,කැකිරි ගෙඩියක් උනත් මොකෝ බොට ආතල් ගන්න... 😂😂😂,si,[],[],[],1,1,12,[],[],https://twitter.com/PissuPuusaa/status/1483042467557810179,FALSE,https://twitter.com/_TheKande/status/1483040056403464192,0,,,,,,,,[],,,,
1047,1.48262E+18,1.48262E+18,2022-01-16 13:34:08 Sri Lanka Standard Time,1/16/2022,13:34:08,530,4695571118,skathriarachc,💙🧚 නිෂාදි 🧚💙🇱🇰,,@PissuPuusaa මත්වෙන්න මයි ට්‍රයි එක..බොට හරියයිද ඉතින්..පලැන්ඩ 😂😂🙄,si,[],[],[],1,0,3,[],[],https://twitter.com/SKathriarachc/status/1482624697875705859,FALSE,,0,,,,,,,,"[{'screen_name': 'PissuPuusaa', 'name': 'ඇයි අස්පට්ද.? 🇱🇰', 'id': '1423106254969262086'}]",,,,
1048,1.48238E+18,1.48221E+18,2022-01-15 21:07:04 Sri Lanka Standard Time,1/15/2022,21:07:04,530,2266065026,realchamith,❖ charlie,,@iam_AStr ඇයි බොට ලව් ලෙටර් එනවද?,si,[],[],[],1,0,1,[],[],https://twitter.com/realChamith/status/1482376293475926024,FALSE,,0,,,,,,,,"[{'screen_name': 'iam_AStr', 'name': 'ⒶⓈⓣⓡⓐ ツ', 'id': '1299197195032252417'}]",,,,
1049,1.48222E+18,1.48219E+18,2022-01-15 10:54:40 Sri Lanka Standard Time,1/15/2022,10:54:40,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,@Chamika0822 @CrazyBuddy00 අපි උප්පතියෙන්නම් හිනා ව්නවා යකෝ.. ගුලි ඕනේ නෑ බොට වගේ... 😂😂😂✌️,si,[],[],[],1,0,2,[],[],https://twitter.com/PissuPuusaa/status/1482222177558872066,FALSE,,0,,,,,,,,"[{'screen_name': 'Chamika0822', 'name': '💕\U0001f90d ACNI \U0001f90d💕 ( ගෙදර පොලිස්👮\u200d♀️ )', 'id': '1424962787470626856'}, {'screen_name': 'CrazyBuddy00', 'name': 'භූමි ඉ\u200dඳුමිණී 💙☯️', 'id': '1420426210861993988'}]",,,,
1050,1.48213E+18,1.48213E+18,2022-01-15 04:46:16 Sri Lanka Standard Time,1/15/2022,4:46:16,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,"අහසයි පොලවයි කවදාවත් එක්වෙන්නේ නෑ.. මලේ පැනි ගන්න විතරයි බඹරු එන්නේ..  බොට මැන්ටල්ද, නැත්තම් හැටිද.?😒😒😂😂",si,[],[],[],1,0,2,[],[],https://twitter.com/PissuPuusaa/status/1482129467166556160,FALSE,https://twitter.com/tami_Wijemanne/status/1482123421135917056,0,,,,,,,,[],,,,
1051,1.4821E+18,1.48168E+18,2022-01-15 02:55:47 Sri Lanka Standard Time,1/15/2022,2:55:47,530,1.24918E+18,manamperirandil,රංදිල් ගයාෂාන් ,,@HeartOfMonkeys පිස්සුද බොට. උබ වගේ කොලුකාරයො නෙවෙයි අපි,si,[],[],[],1,0,1,[],[],https://twitter.com/ManamperiRandil/status/1482101665528696832,FALSE,,0,,,,,,,,"[{'screen_name': 'HeartOfMonkeys', 'name': 'MONKEY_හනුමන්තා 🐒', 'id': '2710529259'}]",,,,
1052,1.48191E+18,1.48184E+18,2022-01-14 14:11:26 Sri Lanka Standard Time,1/14/2022,14:11:26,530,1.42311E+18,pissupuusaa,ඇයි අස්පට්ද.? 🇱🇰,,@Chamika0822 අඩෝ... නොදකින්.. දුකක් නැද්ද මන් ගැන බොට.?😱😱😱😞,si,[],[],[],1,0,1,[],[],https://twitter.com/PissuPuusaa/status/1481909308266725376,FALSE,,0,,,,,,,,"[{'screen_name': 'Chamika0822', 'name': '💕\U0001f90d ACNI \U0001f90d💕 ( ගෙදර පොලිස්👮\u200d♀️ )', 'id': '1424962787470626856'}]",,,,
